date,weight,resp_1,resp_2,resp_3,resp_4,resp,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,ts_id
0,0.0,0.00991599128470742,0.014078579320036337,0.008773048452656298,0.0013903667296804242,0.006270362237518486,1,-1.8727463368135608,-2.1912424029615183,-0.4741627286969693,-0.3230458329243565,0.014688290158842756,-0.002483579582370348,,,-0.9899824158411226,-1.055090324805692,,,-2.6676705903730658,-2.001474548611508,-1.7035946193767628,-2.1968922079757065,,,1.4832949756614249,1.3074659410874303,,,1.1751999701537463,0.9678053593457638,1.6084098118989678,1.3193652000903082,,,-0.5150725448834221,-0.4489878058819237,,,-2.4298123846871755,-2.206423352959753,-3.593120007822,-2.8683584410370164,0.11269681967039162,0.05315670978917642,-0.5399557628802375,-0.6921866293433794,3.4912822439108986,-1.6848890212020249,1.3371226067168978,-0.3286072154475628,1.6892067051677495,-1.0522431297666908,-1.8708851658373944,-1.7893416977286538,-1.5741733715256654,-1.1208204000812476,-0.5719200562366891,-1.0930334382019224,0.7035151109979076,5.936280726714374,,3.31581199777166,1.2913377967776871,2.4688246524806057,2.4900690382463053,-1.148239274963679,-0.9619345817443752,-2.2639444655514764,-2.1587647217463823,-5.012022499238056,-2.006825200474942,-1.28409016989299,-2.141696684286412,-2.054935074344018,-1.8512030620495337,-1.4311840342781916,-1.6344812174502734,,-0.3739340988977626,,0.5592409675781782,0.8913680125049939,0.2716999830661476,,-1.5211253669771778,,3.0453365645540647,3.2605118274823437,0.6835577413009892,,-0.10919380978965128,,0.4888064917456045,1.447503773249105,-2.7909019388128,,1.1587703787594417,,3.754522053854913,7.137163389023951,-1.8630685650418712,,0.4344656740509941,,-0.292034942038965,0.3170028881819961,-2.605820218243456,,2.896985849079364,,1.4858130618992194,4.147253974926464,-2.238831220755965,,-0.8927238981277709,,-0.1563317061296211,0.6228159959582573,-3.92152325097532,,2.56159338135624,,3.4577568473233304,6.649579982999122,-1.4726857907786093,,,1.1683914042007617,8.313582874854125,1.7824325394422154,14.018213012315442,2.653056031694108,12.60029170800462,2.3014881822539768,11.445806696626438,0
0,16.673514760471395,-0.0028282266279810245,-0.0032263220711053345,-0.007319485753127453,-0.011114063226097157,-0.009791682349684585,-1,-1.3495370471150254,-1.7047089906959851,0.06805764414013346,0.02843230635536065,0.1937939995042109,0.1382120843216409,,,-0.15187724181025014,-0.3849522913939187,,,1.2258381955514484,0.789076213773658,1.1105801177163683,1.1022809960113078,,,-0.5905997314790384,-0.6256820340459843,,,-0.5434251914591482,-0.547485687862779,-0.7066003696700309,-0.6678060793914591,,,0.9105579193560216,0.9144649759959912,,,2.137453943089639,2.080459221300417,2.819290855434748,2.4839648585314618,-0.0867547501717647,-0.08268737109231195,0.3684308279823823,0.46919593842366,5.711995733861729,-2.215131512669316,0.7967034619344455,-1.1400805621277066,0.7166165856504859,-0.05943131535014647,-0.1989197691992738,-0.32669699191051443,-0.3817701063963335,1.4356073294182892,3.401392962104069,2.4867475727145445,-2.014598001692604,-0.3905879358992616,,-0.027261975893312383,-1.8869271919450583,-1.706449823008646,-0.8882357169632046,-1.1382939529675722,-0.9544613463706212,-1.3506329130348609,-1.459546266285486,-4.56481453754272,-2.651965898316294,-1.6200144851667997,-2.2406246698536694,-2.1472727705700603,-0.2552236214732576,3.2029460966061367,-0.5358720546530744,,-0.05094803038492979,,0.14108852467848787,0.05836299155148556,0.13118976938199414,,-0.12123876396732325,,0.6775532866073103,0.04584192764578953,-0.12461639686730375,,-0.0070039287988241895,,-0.4104911904853428,-0.02432275542091937,-3.01265376931798,,1.1576705360163535,,1.2976785800837896,1.2819560833705472,-2.427594734695784,,0.024912777253673343,,-0.4136069571981077,-0.07367183680600459,-2.4345463196133807,,0.9498790511637192,,0.7246554238965628,1.6221369702610933,-2.2090196886781728,,-1.3324924512399892,,-0.586618944455327,-1.0404913482933027,-3.9460972720286343,,0.9834397236958792,,1.3579072071590417,1.612347991314854,-1.664543872014545,,,-1.1788498592182317,1.7774719833330916,-0.9154584898871572,2.8316120583069084,-1.4170104507687142,2.2974590950938008,-1.304614391575846,1.8986843792764176,1
0,0.0,0.02513386056271574,0.027607393732463167,0.03340572152082148,0.03437973777966444,0.0239701262920541,-1,0.812780427826975,-0.256155842558125,0.8064626720492899,0.40022060433417617,-0.6141877869745923,-0.3548000485898838,,,5.448260842788528,2.6680287515901995,,,3.8363417323562388,2.183257520510068,3.9026977614156455,3.0454307438756425,,,-1.1410815969546486,-0.9799623192192968,,,-1.1575846711752051,-0.9668031739453544,-1.4309726134375067,-1.1034316331256788,,,5.1315587231973945,4.314714217708163,,,4.2263413042548,3.173640351616265,5.991513443313202,4.142297637097617,-0.1679271478159549,-0.12477773103820225,0.7493257862627134,0.7158244507759968,-0.03900658348865951,0.1863206247082384,2.323887382680052,0.1622614387543001,0.2379873595524341,-0.3502213792628248,-0.13803295919458686,-0.5162811136978923,-0.7035433999800925,-0.5569540598830975,-0.8169097052498601,-0.4558413268964608,2.383226497391377,3.4744163890158863,,0.8832466317046224,-0.08424735866446363,0.6225605526914904,0.9536187185925848,-1.1287742659885944,-0.9465074840290756,-1.4707623574444495,-1.5945868454944527,-4.346199244767746,-2.2766779360614167,-1.4176515167188466,-2.166362070853502,-2.077109929734817,0.6923390569368281,0.4678984583527166,-0.297919372661308,,-0.4636458344385785,,0.12918718849509045,-0.4263214370563087,0.26172795417978145,,-0.4565668805962079,,0.1924439504495134,-0.4235030544507101,0.3093310639385106,,1.2554403782262449,,0.5259879675541178,0.9348146317633272,-2.881892555776388,,2.4200885196319613,,0.8009621823053017,1.1436634786873787,-3.214577819144819,,1.5859393747158188,,0.19399580567062952,0.9531142590260948,-2.674838452569926,,2.2000854317138763,,0.5371749583281391,2.1562276412904002,-3.5686480226414354,,1.193823131269791,,0.0973445640419893,0.7962139678147826,-4.09005801317268,,2.5485957785673112,,0.8825883422881657,1.817895078028736,-2.432423511652595,,,6.115747294391007,9.667907725713428,5.542870813278961,11.671594728954306,7.281757489590597,10.060014233482908,6.638248180170977,9.42729933352472,2
0,0.0,-0.004730139135553067,-0.003272826051591346,-0.0004608249864155702,-0.0004762047793803985,-0.0032000979027754584,-1,1.1743784708728149,0.3446400882154393,0.06687216296588565,0.009357145197799885,-1.0063725229479312,-0.6764579054353141,,,4.508205817401816,2.4842600191290583,,,2.9021764505289007,1.7991630098229825,3.1926995900508977,2.8483585413014163,,,-1.4016367297005503,-1.4282483298703603,,,-1.421175234930221,-1.48797561959557,-1.7564150788606052,-1.6475429459903332,,,4.766181667905965,4.528353331422495,,,3.3300681359471547,2.7784684043315906,5.603939788899237,4.343171297560246,-0.2031610804332905,-0.1778350249514681,0.6422064983259697,0.6946919127899667,-0.6078106361165401,2.718150939053684,1.6569990164528938,0.19224123753714964,-0.6221522537386628,-0.024919831583602503,0.868425077169009,0.4148264212621111,0.06447221792384121,-0.7528454155353882,-0.5604711663978318,-0.4558413268964608,2.9790927568521504,0.7705321910893337,,0.5740021458185767,0.08196929979614875,0.8407999900333514,0.7942739101726993,-1.1271707466842995,-0.9452608167463088,-1.416143548388671,-1.5315847301749386,-4.322754609480462,-3.377519135388053,-2.0101781459163126,-2.1904847441566377,-2.099841484336656,2.0816332567698264,-0.2835735699256143,0.9383968490189188,,2.8375147004859542,,1.7570841446601215,2.7309641805535074,0.0007875599866211116,,1.206257846656194,,1.1180074632254562,1.1502925919387823,0.11838094721329495,,4.136078822934655,,2.0662452937187634,3.6102101020485193,-2.139066570256902,,2.330484345590356,,0.18206635594768025,1.0884511523850284,-3.527751823149786,,-1.3388586541183414,,-1.2577736375645256,-1.194012899339835,-1.7190617893298377,,-0.9401896976505948,,-1.5102236521137329,-1.7816925484470931,-3.373968713394613,,2.5130736876429927,,0.4249636664243363,1.9928870452947764,-2.616856114480536,,0.5615284013593087,,-0.9940405266068194,0.09956049099532313,-2.48599336253856,,,2.838853329968024,0.4992507969267983,3.0337315607444664,1.513488229626491,4.397532397643308,1.2660371716027687,3.856383635155797,1.0134694627887613,3
0,0.13853087008571327,0.0012521488963478007,0.002164960884552368,-0.0012154871830689677,-0.006218608613985201,-0.0026035758680759483,1,-3.1720263259512036,-3.0931822488347764,-0.16151756899662534,-0.12814921203221896,-0.19500597809707146,-0.1437804585814702,,,2.6830175344842297,1.4509911045005859,,,1.2577608636004298,0.6323362856297121,0.90520443732969,0.5752749980417653,,,2.5508834180853697,2.4840819137302868,,,2.5028284340282507,2.606440314270821,2.7312511199178147,2.566560672425206,,,-1.477905141551199,-1.7224506368608772,,,-1.1919811234132685,-1.0376293017742526,-2.2372747408762788,-1.7404558956626766,0.3269038738408242,0.22180948688220392,-0.18758562506404253,-0.2729067452650333,0.8708391654079926,-1.2563696819609222,1.246881379023162,-0.07123946046536038,2.0859735994394475,-0.8647855903293622,-1.7949592895126592,-1.7062923267694483,-1.5039725728179394,-0.9035218053886124,-1.4938784921206631,-0.9168968223368176,-2.874815494719888,-2.45202999765161,,0.545998866093703,-1.5721604752702998,-1.265388315089132,-0.4020676458445146,-1.1852946247073346,-0.9864763671524308,-1.794339717112228,-1.9955457538007884,-4.252365607889485,-1.7930075142230515,-1.1819554671599453,-2.116960129102576,-2.0305015965379183,-2.810802667007766,-3.4679927416864125,-2.050142430757756,,0.4105091527303441,,0.2525362901735472,0.42068451307157295,0.17050885947374808,,1.621498761598681,,1.6977246866556672,1.6896623246558882,0.016256918779943032,,0.4642975714620447,,-0.03242208918524628,0.18759457867075,-2.7886024902536706,,4.34528166786039,,2.7377383545795406,2.6029368358465765,-1.785502476356554,,-0.17256062065638625,,-0.2995161887085597,-0.4200205617653923,-2.3546113540261158,,0.7621922923113079,,1.598620110884969,0.6231315173646725,-1.7425395756258169,,-0.9346745567262724,,-0.3730129566878455,-1.213539596434963,-3.6777874107141413,,2.6841194372249317,,2.8618483629902585,2.1348044386239957,-1.2792839760109225,,,0.34484980547868005,4.1011451906910255,0.6142523517760828,6.623455785719018,0.8001294553400851,5.233242658234733,0.3626359719234483,3.9266328067465444,4
0,0.0,-0.0010472211315812696,-0.0027001790016747853,0.0007433315907040827,0.004667234624330718,0.0012816986336970622,-1,-1.4996808475808605,-1.9280227293810728,0.008089063932029811,-0.019484931691538657,0.12005387462108848,0.06909664074139196,,,-5.9424141615059165,-3.9305519007499736,,,-3.261775034592005,-2.489634560110261,-3.2730260115711696,-3.7920783621727163,,,-3.539967480444213,-3.840926943963504,,,-3.5493860285584447,-4.091680537563287,-4.059668057631956,-4.212723532578829,,,0.6671596981860675,0.5285175394539685,,,0.4670461352575322,0.3105057975079865,0.8388945504902172,0.4890522082427866,-0.5526507836345861,-0.4884510172884898,0.10361046639375493,0.10567960803795724,0.8708391654079926,-1.2563696819609222,1.246881379023162,-0.07123946046536038,2.0859735994394475,-0.7560263963350665,-1.6295330086036988,-1.5583906752627152,-1.3875417107225958,-0.6687185554229009,-1.1794307166989504,0.7708226928566773,-0.4820468647875837,1.461469374497383,,0.5808739718578535,-1.5711864004348226,-1.2628103508185444,-0.3740686864828785,-1.1852946247073346,-0.9864763671524308,-1.794339717112228,-1.9955457538007884,-4.251129122569042,-1.7928903347346492,-1.1819030618816708,-2.1168796963861785,-2.030430755741968,-1.906394585627188,-1.938972378369436,-1.6425010564176217,,0.8064845088970041,,0.4848710334026405,0.800202685841729,0.21195969564391226,,3.225208135646441,,2.86196746797848,3.107018733018286,0.3427843842172257,,1.1047337432638378,,0.4067989663653792,0.8343393442410898,-2.6779739472379065,,7.854801574460816,,3.8027860166067535,4.949666753288518,-1.6240648383658691,,-0.03394266313057453,,-0.2561405873715493,-0.3095908050421063,-2.3436699775913263,,1.2820532696835425,,1.7425286338917894,1.2230498369907354,-1.723221324831836,,-0.09518416108842476,,-0.17462031552780152,-0.3822232280403128,-3.5734952327400302,,5.0989390478554,,3.628865217114365,3.983517090822221,-1.2166939283590477,,,0.33711235074982504,4.079450355433127,0.6139667736022519,6.6224098068310235,0.7995249940726947,5.2318331954399735,0.3608313506489756,3.9223241244811193,5
0,0.19057532001122954,-0.0019391875810614487,-0.0023008161240317074,0.0010883667572844818,0.00596284943712069,0.0007091052930215457,-1,-3.1720263259512036,-3.0931822488347764,-0.030587993442007425,-0.04317520926023725,0.09705849071353774,0.05348346421874748,,,-6.2994146619031115,-4.202503147036603,,,-3.4906521994823727,-2.675391177682,-3.5686590795752298,-4.09588211100124,,,-3.848426540775976,-4.144812926186574,,,-3.7563299611495564,-4.3108004666911794,-4.36350270770452,-4.510323146013086,,,0.206027749240608,0.12611721781126525,,,0.16266071473524654,0.1176577088511987,0.25456794263359395,0.1355892350825872,-0.5932770530943156,-0.5212205806297812,0.07381486890876185,0.07661576444449875,0.8708391654079926,-1.2563696819609222,1.246881379023162,-0.07123946046536038,2.0859735994394475,-0.7560263963350665,-1.6295330086036988,-1.5583906752627152,-1.3875417107225958,-0.6687185554229009,-1.1801049401230426,1.9987689012835448,-1.2215721817667848,-0.07747244521157923,,0.5869260050177341,-1.5710244505777222,-1.2623017357856403,-0.36895260529779306,-1.1852946247073346,-0.9864763671524308,-1.794339717112228,-1.9955457538007884,-4.250964447538637,-1.7928593250322369,-1.1818970325466605,-2.1168561860654442,-2.030413914630894,-2.810802667007766,-3.4679927416864125,-2.050142430757756,,0.8185986015979206,,0.4921052906742952,0.8115506374907749,0.2132397659102504,,3.2753080473224845,,2.8961156917743747,3.1511013950946776,0.3532295852503989,,1.1212691911255674,,0.418631755378529,0.8505594179540709,-2.6746996431257952,,7.952548737365956,,3.8336841779644577,5.016898461414193,-1.6194376180048538,,-0.03394266313057453,,-0.2561405873715493,-0.3095908050421063,-2.3436699775913263,,1.2820532696835425,,1.7425286338917894,1.2230498369907354,-1.723221324831836,,-0.07683956020574427,,-0.1697933802243351,-0.3648852622014071,-3.570330821959669,,5.158737051393924,,3.648642762401578,4.029178069652946,-1.2150470133566331,,,0.3368727789878576,4.076447387776296,0.6147826152173578,6.622175749106217,0.8006181479460515,5.2315951700928816,0.361506330919303,3.9217141908791113,6
0,3.820844307682101,0.017394797239623973,0.021361241668338457,0.03116295937727008,0.03696975664488238,0.03347260943620305,-1,0.4460499291150994,-0.4662097573443316,0.4987514033594308,0.2441156327453765,0.4125283057152349,0.22413968089946704,,,0.2772571033231754,-0.4586323231509237,,,2.637621946661,1.4321362533036994,1.3740712237676451,0.7247724168146314,,,-2.016985135560656,-1.9975922724239976,,,-1.974451010098476,-2.079689231137237,-2.47989278415829,-2.305349752979697,,,1.1615706452030414,0.8446830239887624,,,2.86530418013291,2.196014713910593,3.408638199328053,2.308840879847046,-0.27840719863213365,-0.2383254962095109,0.5055709111146327,0.4903635138175486,0.3470916774963502,-0.29182597360502305,2.014158411913092,0.9583179258207496,0.8903686396164274,0.9920534000597524,1.6979681005194542,1.082469199754778,0.5077437349367472,1.8339837940791224,1.1380782351098848,3.1969705292963986,2.292270256411124,4.607786848958666,,0.8035165883797694,0.33493703285866266,1.2520718291416968,1.6773667204283538,-1.1212269231944143,-0.9404380519772441,-2.3302589505620688,-2.3085718680650587,-4.2391329367953166,-3.0692721876560705,-1.8471225743923407,-2.111321279027554,-2.0257395572270696,-0.9150581660239998,-1.3536268931700288,-1.25360308090105,,0.3061051742285057,,0.3766782405427976,0.2828113493765789,0.4724334635633826,,0.3125733966637473,,0.8518521482819414,0.2952750827779585,0.7220472366119842,,0.07455808826650691,,-0.6247061485432553,-0.3216290848572567,-2.393867712752891,,0.19925531765262025,,-0.12180635969231512,-0.1684981370488306,-2.40801679271508,,-1.3388586541183414,,-1.2577736375645256,-1.194012899339835,-2.647017013388364,,-0.9401896976505948,,-1.5102236521137329,-1.7816925484470931,-3.3132754756131955,,-1.9491913648011727,,-1.0857618083598148,-2.4442046184191537,-3.511121120983048,,-1.5194789971905538,,-1.4682998894229586,-1.9092118852289304,-1.9782377312747088,,,2.1019974772867767,4.846202109288015,1.4798750433081151,5.2613276260736495,2.3050664317040144,4.571762344776183,2.201536596540535,4.4297445725319555,7
0,0.1165565792165983,-0.005459513814543932,-0.007300764254992919,-0.009085105032611163,-0.0035462148758011475,-0.0016774065048823436,1,-3.1720263259512036,-3.0931822488347764,-0.3638364316744284,-0.2914957293196586,0.1284216434358472,0.09616831110071312,,,-3.727364348938864,-2.451716486354057,,,-2.8258448593138987,-2.30424839208296,-2.533999834020083,-3.1794818437681034,,,0.0042976658956337095,-0.05632953574250973,,,-0.011600653075423718,-0.053375124682113764,-0.0013625982079651865,-0.05989221266449642,,,-2.263565158080445,-2.9557539098098227,,,-2.66445050493839,-2.719796372162447,-3.3111960294865352,-2.9535727865264927,0.0476755742665079,0.024731714204347027,-0.3111654470291516,-0.4816859441269763,0.4199906896034996,-0.6339713392110398,0.5729911659639849,0.6578929971532457,0.5463537937676435,-1.227195830989495,-1.9198620609223656,-1.729950773681089,-1.4518957427648007,-1.9112908093136443,-1.8662214763264435,-0.4558413268964608,-1.633785202500574,-1.641094315085316,,-0.2068486694008763,-0.9896132552324604,-0.4775730165880909,0.3945905791660855,-1.4832924209306797,-1.2395779176345858,-1.6889011541526469,-1.8503530557079721,-4.235488203654916,-1.5912772772403359,-1.062275255730433,-2.1186903304926883,-2.0320474997817257,-2.810802667007766,-3.4679927416864125,-2.050142430757756,,0.2017836341696283,,0.12272613927134693,0.1852050805111006,0.1973020536509305,,0.15727464282294545,,0.19774209764789152,0.1512100297591804,0.19769214931287127,,-0.11772319580201646,,-1.019548412752825,-0.5423293143818289,-3.4465693599166323,,-0.22783017342782186,,-0.636394713682729,-0.42470722297702096,-3.964324289792148,,-1.3388586541183414,,-0.7694472097293136,-1.194012899339835,-2.9560920772873938,,-0.9401896976505948,,-0.827823067624138,-1.7816925484470931,-4.047595700648952,,-2.4164468053787003,,-1.1107821514645675,-2.9270624530812133,-5.018340551626888,,-2.176028571456577,,-1.7869673472717873,-2.5372125044111966,-2.956048621030016,,,1.537912932797037,4.7858379889737614,1.6374353110130309,6.968001641463872,2.3543382015534515,5.825499008741088,1.7780294572949291,4.740577073598086,8
0,0.16011738233685538,0.0059763359516728926,0.004344588064764943,0.02371198308316984,0.03536019961314105,0.020316999907101847,1,2.7444075047686405,1.4121267061427365,-0.2508012613362391,-0.1613572618331091,0.01427897987613211,-0.008665920182705381,,,0.711443572198147,-0.2786076831556233,,,-0.006790094964552929,-0.5309116763762437,-1.7509331786333049,-2.208981752489138,,,2.126512481365172,1.5569790254575266,,,1.6954654797025799,1.1902698259746445,2.2902469268589485,1.5860047199872664,,,-0.4854277893492891,-0.3295494617857061,,,-1.3248581083373565,-0.9579666882529084,-0.6699999544180253,-0.2809471191198142,0.4181515856880927,0.21462918049287627,-0.25430423987865763,-0.3109377452717616,0.283720267774151,0.08947475502367969,2.3301383367659882,-1.4830600623168089,-0.43129367004739066,-1.0032228755795949,-1.08633550792289,-1.2325488584707025,-1.2150569697407712,-1.76682478769645,-1.4281227857239065,-1.5096454244492177,2.6160614222620424,4.077913519432285,,1.2379732703428,-1.0734427492574559,-0.63400103861222,0.5970855989318882,-1.4531247690211218,-1.2159552130835691,-2.8809672892356497,-2.86190669693558,-4.1946789929080674,-1.5945569474614063,-1.0637850884730953,-2.1056190775221784,-2.0198881425385578,0.8322460113661878,1.1047962821783486,-0.196668351767315,,-0.08498963155578895,,0.38135192525951855,0.6920557866092588,0.3943537185171633,,-0.049496534072888086,,0.507107837420178,0.5527068621286338,0.4441774016838464,,-0.15074581784726965,,-0.3031624546846686,0.6641936640347899,-2.650526918010058,,-0.396253168721196,,-0.2956913695700599,0.47120355322810403,-3.1509078245100515,,-0.04212048833778527,,-0.7400847029599648,-0.32917804566854497,-2.8391963383890597,,-0.2050858055653416,,-0.9057058314223084,-0.6810131607408092,-4.093555257579325,,-1.6150740952035156,,-0.723366214162104,-0.5788875399432936,-3.950621519937706,,-1.7592201664755922,,-1.3873619477477397,-0.3885115001136757,-2.5290838208100297,,,1.7968599794888067,3.1770640120302653,0.9992516985834476,2.906431940256523,1.589816382961863,2.435998746280601,1.4724191062978402,2.2459912326548124,9
